"linha_original_aproximada","Nome da Música","Artista","Gênero Musical","Letra da Música","genero_filtrado"
"90224","soltinha","mc bola","funk-carioca","ela só quer curtir
ela só quer zuar
gosta de dançar
dançar  dançar
se o papo for balada
não deixa pra depois
solteira de carteirinha
soltinha que nem arroz
ela só quer curtir
ela só quer zuar
gosta de dançar
dançar  dançar
se o papo for balada
não deixa pra depois
solteira de carteirinha
soltinha que nem arroz
ela vai no chão
ela vem dançar pra mim
ela fica me olhando
e rebolando gostosinho
ao som do batidão
que delicia  vem e vai
é ousada e atrevida
ela tira a minha paz
e não ta nem ai
gosta de ousadia
sai de casa de noite
só volta no outro dia
geral ta comentando
ninguém segura ela
pra que trancar a porta
se ela sai pela janela
ela só quer curtir
ela só quer zuar
dançar  dançar  dançar
maravilha 
ela só quer curtir
ela só quer zuar
gosta de dançar
dançar  dançar
se o papo for balada
não deixa pra depois
solteira de carteirinha
soltinha que nem arroz
ela só quer curtir
ela só quer zuar
gosta de dançar
dançar  dançar
se o papo for balada
não deixa pra depois
solteira de carteirinha
soltinha que nem arroz
ela vai no chão
ela vem dançar pra mim
ela fica me olhando
e rebolando gostosinho
ao som do batidão
que delicia  vem e vai
é ousada e atrevida
ela tira a minha paz
ela ama dançando
ao som do batidão
com a mão no joelho
empina com sedução
ela só que zuar
só quer se divertir 
joga a vaipe lá encima 
e não deixa mais cair 
ela só quer curtir
ela só quer zuar
gosta de dançar
dançar  dançar
se o papo for balada
não deixa pra depois
solteira de carteirinha
soltinha que nem arroz
ela só quer curtir
ela só quer zuar
gosta de dançar
dançar  dançar
se o papo for balada
não deixa pra depois
solteira de carteirinha
soltinha que nem arroz
ela vai no chão
ela vem dançar pra mim
ela fica me olhando
e rebolando gostosinho 
ela vai no chão  no chão  no chão
rebolando gostosinho
ela vai no chão  no chão  no chão
rebolando gostosinho ","funk"
"90225","é charme chave","mc boy do charme","funk-carioca","não sei se eu estou exagerando
mas o cordão está me dando torcicolo
porque são    g de ouro maciço
com o pingente tá pesando quase  kg  caraco
    dois escape  vou de rasante  de iate
se o papo é night eu vou de range rover black
que isso  hein
que seja baile funk ou boate
quando nosso bonde parte é charme chave
a picadilha dos moleques  então vai
a     por hora  nós não somos imprudentes
passageiros loucos  mais o motorista é crente
não bebe  não fala besteira  só pilotando a nave
e vai a onde  o bonde quer dinheiro
não é problema  eu to pagando até chofer
e a cada dia da semana uma nova da lista
não to comprando amor  mas p taria eu pago a vista
cifrão é bom  melhor com os pés no chão
humilde e verdadeiro e nunca pela emoção
desmerecer jamais  pois também vim da lama
não pisarei ao próximo pra obter a fama
eu tenho ouro e prata que jesus me emprestou
dinheiro foi na luta e hoje eu sei o meu valor
temendo só a deus
então viva la vida olhando adiante
esquecendo que foi sofrida
    dois escape  vou de rasante  de iate
se o papo é night eu vou de range rover black
que isso  hein
que seja baile funk ou boate
quando nosso bonde parte é charme chave
a picadilha dos moleques  então vai
moleque","funk"
"90226","pra cima","mc bola","funk-carioca","pra cima
levanta  sacode e poeira
e dá a volta por cima
eu trago alegria e esperança
para um mundo novo
meu som é assim
e sou mais feliz pra cima
o sol da justiça ilumina
nossa caminhada
eu ergo as mãos para cima
e te agradeço
olha que eu sou brasileiro
moleque travesso  cavaco  pandeiro
raiz  filho desse chão
olha que coisa mais linda
meu som contagia
tirando a tristeza do seu coração
olha que eu sou brasileiro
moleque travesso  cavaco  pandeiro
raiz  filho desse chão  desse chão  desse chão
olha que coisa mais linda
meu som contagia
tirando a tristeza do seu coração
eu sempre acreditei
nunca deixei de sonhar
que a minha estrela iria brilhar
com os meus pés no chão
e fé no meu cantar
espalho alegria por onde eu passar
eu sempre acreditei
nunca deixei de sonhar
que a minha estrela iria brilhar
com os meus pés no chão
e fé no meu cantar
espalho alegria por onde eu passar
pra cima
pra cima
levanta  sacode e poeira
dá a volta por cima
eu trago alegria e esperança
para um mundo novo
meu som é assim
e sou mais feliz pra cima
o sol da justiça ilumina
nossa caminhada
eu ergo as mãos para cima
e te agradeço
olha que eu sou brasileiro
moleque travesso  cavaco  pandeiro
raiz  filho desse chão
olha que coisa mais linda
meu som contagia
tirando a tristeza do seu coração","funk"
"90227","me tira dessa","mc bola","funk-carioca","olhei pro céu fiz a minha oração
pedi a deus pra que me dê proteção
eu vou numa missão e não posso falhar
falei pra minha coroa que eu já vou voltar
chegamos cedo no local marcado
eu e mais   manos num golf filmado
fortemente armado esperando a hora
pra pegar o malote e sair fora
do nada o nosso carro já tava cercado
cheio de policia em todos os lados
deram voz de prisão e eu não respeitei
dei tiro pra caralho mas também tomei
sinto minha boca seca e meu corpo ardendo
pelo amor de deus não posso estar morrendo
eu não quero fazer a minha mãe chorar
que porra eu não to conseguindo respirar
deus me tira dessa eu quero viver
sou muito novo não posso morrer
se eu sair daqui eu juro vou parar
procurar uma melhora e me regenerar","funk"
"90228","louca consciente","mc bola","funk-carioca","a semana inteira ela quer sair
se junta com as amigas pra se divertir
no camarote da boate ou no baile de favela
ela tira onda  ninguém rouba a brisa dela
sabe seduzir  sabe provocar
sempre rouba cena quando começa a dançar
sabe seduzir  sabe provocar
sempre rouba cena quando começa a dançar
uma louca consciente que sabe curtir
entre uma dose e outra ela faz assim
chão  chão  chão  chão  chão  chão
vai com a bunda no chão
chão  chão  chão  chão  chão  chão
vai com a bunda no chão
faz sinalzinho pra amiga
dá uma piscada e ainda faz carão
chão  chão  chão  chão  chão  chão
vai com a bunda no chão
chão  chão  chão  chão  chão  chão
vai com a bunda no chão
faz sinalzinho pra amiga
dá uma piscada e ainda faz carão
joga o cabelo de um lado pro outro
debocha e chama atenção
chão  chão  chão  chão  chão  chão
vai com a bunda no chão
chão  chão  chão  chão  chão  chão
vai com a bunda no chão","funk"
"90229","gordinho sagaz","mc bola","funk-carioca","fica provocando  então vai achando
que sou de bobeira
deixa recado no zap de madrugada
falando besteira
manda nudes e apaga
essa mina é braba
o pior é que eu gosto e me amarro
nesse seu jeito safada
não sei mais o que fazer
ta difícil de conter
já que tá pedindo
então agora tu vai ter
 o gordinho é chapa quente 
vou mostrar como é que faz
vou tirar a sua paz
vai ficar querendo mais
mais  mais  mais
vou mostrar como é que faz
vou tirar a sua paz
vai ficar querendo mais
mais  mais  mais","funk"
"90230","abre-alas","mc bola","funk-carioca","refrão
abre alas que ela quer passar  quer passar
deixa essa menina requebrar  requebrar
deixa ela mexer esse bumbum pra lá e pra cá
porque ela é top e não pode parar
o bonde dela é top escuta ai o que eu vou dizer
vai até o chão fazendo o baile tremer
ela hipnotiza o dj e o mc
não quer compromisso
ela quer se divertir
pra ela na escala de   a    minha nota é    
agradece a deus essa beleza que tu tem
é dama da noite tem um instinto sensual
bate o pé e treme a bunda e faz meu bonde passar mal 
uaal 
refrão
abre alas que ela quer passar  quer passar
deixa essa menina requebrar  requebrar
deixa ela mexer esse bumbum pra lá e pra cá
porque ela é top não pode parar
o bonde dela é top  escuta ai o que eu vou dizer
vai até o chão fazendo o baile tremer
ela hipnotiza o dj e o mc
não quer compromisso
ela quer se divertir
pra ela na escala de   a    minha nota é    
agradece a deus essa beleza que tu tem
é dama da noite tem um instinto sensual
bate o pé e treme a bunda e faz meu bonde passar mal 
uaal 
refrão
abre alas que ela quer passar  quer passar
deixa essa menina requebrar  requebrar
deixa ela mexer esse bumbum pra lá e pra cá
porque ela é top não pode parar","funk"
"90231","abre alas","mc bola","funk-carioca","refrão   x 
abre alas que ela quer passar  quer passar
deixa essa menina requebrar  requebrar
deixa ela mexer esse bumbum pra lá e pra cá
porque ela é top e não pode parar 
o bonde dela é top escuta ai o que eu vou dizer
vai até o chão fazendo o baile tremer
ela hipnotiza o dj e o mc
não quer compromisso
ela quer se divertir
pra ela na escala de   a    minha nota é    
agradece a deus essa beleza que tu tem
é dama da noite tem um instinto sensual
bate o pé e treme a bunda e faz meu bonde passar mal 
uaal 
refrão   x 
abre alas que ela quer passar  quer passar
deixa essa menina requebrar  requebrar
deixa ela mexer esse bumbum pra lá e pra cá
porque ela é top não pode parar 
o bonde dela é top  escuta ai o que eu vou dizer
vai até o chão fazendo o baile tremer
ela hipnotiza o dj e o mc
não quer compromisso
ela quer se divertir
pra ela na escala de   a    minha nota é    
agradece a deus essa beleza que tu tem
é dama da noite tem um instinto sensual
bate o pé e treme a bunda e faz meu bonde passar mal 
uaal 
refrão   x 
abre alas que ela quer passar  quer passar
deixa essa menina requebrar  requebrar
deixa ela mexer esse bumbum pra lá e pra cá
porque ela é top não pode parar ","funk"
"90232","menina treinada","mc bola","funk-carioca","é um furacão  sensação  que pressão 
e a concorrência pira  é impossível não notar
a beleza dessa menina
é uma tentação  meu irmão  essa mina é um tormento 
se você fraqueja  destrói seu casamento
no baile funk ela rebola  cm seu corpinho de mola 
ela desce  ela sobe  ela quica  ela treme ao som do mc bola
nasceu para brilhar  ela gosta de causar 
quando chega  para tudo  faz malandro babar
é do tipo que arrasa  onde passa 
faz charminho só pra provocar  totalmente preparada 
esculacha  essa menina é treinada","funk"
"90233","na resposta eu sou sinistro","mc bolado do recife","funk-carioca","na resposta eu sou sinistro
no rap disposição
e dentro dos baile funk
eu faço chorar os alemão
vamos lá borel  é só nós hein 
mas na resposta eu sou sinistro
no rap disposição
e dentro dos baile funk
eu faço chorar os alemão  x  
mas agora tô invocado
e vou dizer como é que é
então se liga noturno
acho bom tu botar fé
se tu quis um pouco de fama
demorou mas vou te dá
você mesmo tá ligado
eu já fiz o taz chorar
pra me combater no rap
tem que ter disposição
e quando eu mando resposta
é só pra deixar no chão
acho até que você
é meu fã numero um
pôs sempre estou eu seu rap
no meu não estais em nenhum
para de pala e boato
de tentar me criticar
pôs sempre chego na responsa
para os comédia se ligar
tu ligasse pra um chegado
e dissesse mesmo assim
 alô milis  é noturno  quero tromba com tu não 
 te liga comédia  deixa bolado invadir 
mas o meu bonde é só sinistro
e programado pra matar
dentro do rodoviário
estou sempre a comandar
e quando eu subo no palco
é aquela agitação
o arruda para e olha
o bolado disposição
e tu foi subir no palco
e a galera disse assim
 desde daí criançinha
pôs tu não é um mc 
então te deram uma chance
pra tu não ficar morgado
mas quando fosse cantar
deixasse tudo melado
e o comentário da base
que dissesse que eu roubei
o sony mesmo já sabe
não foi um roubo  eu ganhei
mas não querendo ser injusto
com o rap da diferença
eu achei ele maneiro
mas só faltou uma essência
ainda vou ser amigo
sem querer menosprezar
tome logo dessa essência
para a sua voz melhorar
e se isso não der jeito
ainda tem uma solução
é tu vir pra san martins
pra eu te ensinar  então
e agora você já sabe
como se mandar uma resposta
deixe de ser cabuloso
por que não vai ter a próxima
finalizo esse rap
eu sou do bonde mais de mil
e os mc s do arruda
só é sony e calanguinho
não quero que tenha medo
só passe a respeita
sou bolado e sou disposto
e vem comigo balançar
mas na resposta eu sou sinistro
no rap disposição
e dentro dos baile funk
eu faço chorar os alemão
mas na resposta eu sou sinistro
no rap disposição
então se liga aí noturno
nesse novo pancadão
alô comunidade  demorou 
alô vietnã  só nós hein ","funk"
"90234","melhor pensar duas vezes","mc bolado do recife","funk-carioca","atenção guerreiros do corredor
bolado na área 
vou derrubar tudo isso aqui
essa é minha resposta
eu digo mais uma vez
se tu for falar de bolado
é melhor pensar duas vezes
então se liga vacilão
que o galerão está formado
essa é minha resposta
pros bundão do outro lado
o leozinho já tá ligado
que bolado é da elite
e digo pra você
o que vem de baixo  não me atinge
o face que pede arrego
pôs não tem disposição
e no concurso de mc s
não sei nem sua posição
agora eu digo um comentário
que eu escuto toda hora
face de maranguape
é um tremendo cheira cola
e santa martins quando chegou
o taz saiu de mansinho
pra não ver henrique age
e pedir  bença painho 
santo amaro ta ligado
que disposição  eu tenho
e o taz que eu conheço
é boneco de desenho
disseram que lá na joão
se eu brotar viro penera
mas bolado é disposto
para de falar besteira
por que sempre eu tô de frente
com o bonde do vietnã
se eu for para a joão de barros
vou estar cercado e fã
por que boco já confirmou
 é fácil de invadir 
se a joão de barros é perigosa
imagine san martins
e os pivetes  tá ligado
vem fazendo a proteção
e se pintar na minha área
não adianta correr não
pôs se fugir  vou te pegar
se ficar  vai apanhar
não aturo  nem maranguape
nem tampouco s  a
eu vou falar das quebradas
que assusta os alemãos
começo por afogados
logo ali na estação
e mais na frente a mustardinha
com uns moleques sangue bom
quando chega a sexta feira
no pagode rola o som
e tem o campo do piolho
um alô pra são miguel
mais na frente a mangueira
com a galera do borel
e san martins chega por cima
com um tremendo galerão
e quando é dia de baile
a praça é a concentração
também vem a estância
e a galera dos coelhos
que fecha namoral
e faz o vacilão ter medo
então se liga no recado
e vem se não esquece
se for no vietnã
tu só sai no iml
então se liga ai comédia
se tu ficou zangado
taz  face e leozinho
agora ficou ligado
eu sou bolado mc
eu digo pra você
bonde considerado
é a galera da bv
essa é minha resposta
eu digo pra você
se tu for falar de bolado
é melhor pensar duas vezes
alô milis  é só nós hein 
alô vietnã  então ","funk"
